x,y,z,1,2,3,4,5,6,7,8,9,10,11
145,145,30,0.025239553,0.005632866,0.018815399,0.035143612,0.025239553,0.051623732,0.058969521,0.030636868,0.071043368,0.054475414,0.028410288
150,145,30,0.026126747,0.005888387,0.01945922,0.035812865,0.025327856,0.052510927,0.059712303,0.031450187,0.070955065,0.054358877,0.028307107
5,150,30,0.005888387,0.025327856,0.01945922,0.026126747,0.035812865,0.034350852,0.047675466,0.015979985,0.083621611,0.074944639,0.045084233
0,150,30,0.006030227,0.02621505,0.02004128,0.02621505,0.03641349,0.034247671,0.047598077,0.015902596,0.084306634,0.07585373,0.045904746
10,150,30,0.005749596,0.024440661,0.018877161,0.026038445,0.03521224,0.034452869,0.047752855,0.016057374,0.082943184,0.074035548,0.044270915
15,150,30,0.005888387,0.023567181,0.018295102,0.026126747,0.034611614,0.034568188,0.047853255,0.016134763,0.08225816,0.073126457,0.043450403
20,150,30,0.006030227,0.022693701,0.017796985,0.02621505,0.034010989,0.034777286,0.04794646,0.016347246,0.081573137,0.072217366,0.042637084
25,150,30,0.006392787,0.021820221,0.017302631,0.026303353,0.033420548,0.035086318,0.04804686,0.016573004,0.080972511,0.071308276,0.041816572
30,150,30,0.006803013,0.020946741,0.016812038,0.026391655,0.032837274,0.035395754,0.048210495,0.016812038,0.080371886,0.07043392,0.041028768
35,150,30,0.007362745,0.020074424,0.016430355,0.026493673,0.032323946,0.035738721,0.048436254,0.017169333,0.079771261,0.069567091,0.040285986
40,150,30,0.007925271,0.019200944,0.016048672,0.026608992,0.031810618,0.036120405,0.048699591,0.017526628,0.079170636,0.068700262,0.039543203
45,150,30,0.008598108,0.018327465,0.015666989,0.026864513,0.03129729,0.036554934,0.048967169,0.017883923,0.078621002,0.067833433,0.03877765
50,150,30,0.009270945,0.017455148,0.015418534,0.027120034,0.030783962,0.037024428,0.049254808,0.018350859,0.078107674,0.066966605,0.038034868
55,150,30,0.010013727,0.016581668,0.015175501,0.027375555,0.030292778,0.037553748,0.04956251,0.018817795,0.077594346,0.066124772,0.037292086
60,150,30,0.010756509,0.015708188,0.014937888,0.027631076,0.029844973,0.038135807,0.049919805,0.01928473,0.077081018,0.065282939,0.036619249
65,150,30,0.011577021,0.014854196,0.014854196,0.027911593,0.029446015,0.038707814,0.0502771,0.019839347,0.076578815,0.064441107,0.035946412
70,150,30,0.012390339,0.01402417,0.014770505,0.02824914,0.029047056,0.039290201,0.050650647,0.020393963,0.076179857,0.063599274,0.035277159
75,150,30,0.013210852,0.013210852,0.014686813,0.028648098,0.028648098,0.039963038,0.051081924,0.020948579,0.075780898,0.062791377,0.034607906
80,150,30,0.01402417,0.012390339,0.014770505,0.029047056,0.02824914,0.040683748,0.05152391,0.021588597,0.07538194,0.06198348,0.034017465
85,150,30,0.014854196,0.011577021,0.014854196,0.029446015,0.027911593,0.04144822,0.052018265,0.022228614,0.074982982,0.061214768,0.033434192
90,150,30,0.015708188,0.010756509,0.014937888,0.029844973,0.027631076,0.042212691,0.052543246,0.022868631,0.074586571,0.060446056,0.032863398
95,150,30,0.016581668,0.010013727,0.015175501,0.030292778,0.027375555,0.043026009,0.053125305,0.023512453,0.074190161,0.059720326,0.032311934
100,150,30,0.017455148,0.009270945,0.015418534,0.030783962,0.027120034,0.043839327,0.053707364,0.024186687,0.073839477,0.059011917,0.031820751
105,150,30,0.018327465,0.008598108,0.015666989,0.03129729,0.026864513,0.044748418,0.054291766,0.024891333,0.073488793,0.058317748,0.031372946
110,150,30,0.019200944,0.007925271,0.016048672,0.031810618,0.026608992,0.045591775,0.054884217,0.025624044,0.073208452,0.057633756,0.030962719
115,150,30,0.020074424,0.007362745,0.016430355,0.032323946,0.026493673,0.046458604,0.055500808,0.026388516,0.072952931,0.056989934,0.030600159
120,150,30,0.020946741,0.006803013,0.016812038,0.032837274,0.026391655,0.047332084,0.05615947,0.027148095,0.07269741,0.056430993,0.030262613
125,150,30,0.021820221,0.006392787,0.017302631,0.033420548,0.026303353,0.048211052,0.056828723,0.027912566,0.072441889,0.055989006,0.029959072
130,150,30,0.022693701,0.006030227,0.017796985,0.034010989,0.02621505,0.049077881,0.057497975,0.028677037,0.072217366,0.055676202,0.029678555
135,150,30,0.023567181,0.005888387,0.018295102,0.034611614,0.026126747,0.04995136,0.058170812,0.029441509,0.072129064,0.055372662,0.029494453
140,150,30,0.024440661,0.005749596,0.018877161,0.03521224,0.026038445,0.05082484,0.058843649,0.030222509,0.072040761,0.055069121,0.029385785
145,150,30,0.025327856,0.005888387,0.01945922,0.035812865,0.026126747,0.051712035,0.05953464,0.031035827,0.071952459,0.05478485,0.029282605
150,150,30,0.02621505,0.006030227,0.02004128,0.03641349,0.02621505,0.052599229,0.060225631,0.031849145,0.071864156,0.054668313,0.029180587
0,0,35,0.026441979,0.036556308,0.02031679,0.00687206,0.026441979,0.047160292,0.033374191,0.015464811,0.075765427,0.084236074,0.045804346
5,0,35,0.026339962,0.035965866,0.019734731,0.006731744,0.025568499,0.047260691,0.033477372,0.0155422,0.074856337,0.08355105,0.044991028
5,5,35,0.025466482,0.035296613,0.019090909,0.006541957,0.025466482,0.046440179,0.033221851,0.014744698,0.074766319,0.082950425,0.04459207
0,5,35,0.025568499,0.035965866,0.019734731,0.006731744,0.026339962,0.04636279,0.033119834,0.014667309,0.07567541,0.083635449,0.045405388
10,0,35,0.026237945,0.035375425,0.01917579,0.006623076,0.024695019,0.047353897,0.03358604,0.015642599,0.073947246,0.082872623,0.044170515
10,5,35,0.025364465,0.034706172,0.018531968,0.006453654,0.024593002,0.046540579,0.033330519,0.014822087,0.073857228,0.082271998,0.043771557
15,0,35,0.026339962,0.034784983,0.018616849,0.006731744,0.023821539,0.047454296,0.033726356,0.015735805,0.073038155,0.0821876,0.043357197
15,5,35,0.025466482,0.03411573,0.017973027,0.006541957,0.023719522,0.046633784,0.033445838,0.014922487,0.072948137,0.081586974,0.042958239
20,0,35,0.026441979,0.034198126,0.01808832,0.00687206,0.022949222,0.047547502,0.033935454,0.01589944,0.072129064,0.081509172,0.042536685
20,5,35,0.025568499,0.033525289,0.017414086,0.006731744,0.022846042,0.046734183,0.033726356,0.015134969,0.072039046,0.080901951,0.042137726
25,0,35,0.026543996,0.033614853,0.01762203,0.007181091,0.022075742,0.047647901,0.03424489,0.016162777,0.071219973,0.080901951,0.041739183
25,5,35,0.025670516,0.032942016,0.016913622,0.007012085,0.021972562,0.046834583,0.034035387,0.015374003,0.071129955,0.080223524,0.041324408
30,0,35,0.026647176,0.033031579,0.017169333,0.007567485,0.021202262,0.04776269,0.034587857,0.016430355,0.070332778,0.080301326,0.040951379
30,5,35,0.025773696,0.032358742,0.016460925,0.007411043,0.021100245,0.046998219,0.034344823,0.015661643,0.070220864,0.079616302,0.040503896
35,0,35,0.026749194,0.032448306,0.016738057,0.008036979,0.020329946,0.048049861,0.03496954,0.016738057,0.069458423,0.079700701,0.040195968
35,5,35,0.025882365,0.031775469,0.016018938,0.007913246,0.020226765,0.047261556,0.03468237,0.016018938,0.069311773,0.079015677,0.039706394
40,0,35,0.026864513,0.031957122,0.016356374,0.008598108,0.019456466,0.048317908,0.035355933,0.017095352,0.068584943,0.079100075,0.039441615
40,5,35,0.025997684,0.03121434,0.015587662,0.00846288,0.019353285,0.047529134,0.035130175,0.016376233,0.068402682,0.078415052,0.038928287
45,0,35,0.026998623,0.031465939,0.016048672,0.009184965,0.018582986,0.048585485,0.035790463,0.017526628,0.067718114,0.078530984,0.038698833
45,5,35,0.02615679,0.030723157,0.01527996,0.009063505,0.018499294,0.047816304,0.035599669,0.01681822,0.067493592,0.077814427,0.038185505
50,0,35,0.02727914,0.030974755,0.015781094,0.009854218,0.017728994,0.048873125,0.036319782,0.017979325,0.066840022,0.078017656,0.03794485
50,5,35,0.026437307,0.030231973,0.01499232,0.009748529,0.017645303,0.048104413,0.036090853,0.017285156,0.066584501,0.077263304,0.037431522
55,0,35,0.027559657,0.030505261,0.015513047,0.010527055,0.016886985,0.049180827,0.036880911,0.018435091,0.065965666,0.077504328,0.037190498
55,5,35,0.026717824,0.02974079,0.014724743,0.010437037,0.016803294,0.048412115,0.03667324,0.017752091,0.065710145,0.076749976,0.036677169
60,0,35,0.027840174,0.030057456,0.015336846,0.011269837,0.016056959,0.049488529,0.03746297,0.018946725,0.065098837,0.076991,0.036484021
60,5,35,0.026998342,0.029292985,0.014523528,0.01119102,0.015973268,0.04876941,0.037256513,0.018306708,0.064843316,0.076236648,0.035934387
65,0,35,0.028149206,0.029609651,0.015243641,0.012042157,0.015243641,0.049862076,0.038034978,0.019501341,0.064232008,0.076501426,0.035798998
65,5,35,0.027335888,0.028845179,0.014423128,0.011933802,0.015143241,0.049142957,0.03784337,0.018861324,0.063976487,0.075723319,0.035198372
70,0,35,0.028486753,0.029161845,0.015143241,0.012789298,0.014423128,0.050293352,0.038707814,0.020060282,0.063390176,0.076086651,0.035113974
70,5,35,0.027673434,0.028397374,0.014329923,0.012711909,0.014329923,0.049574233,0.038516207,0.019420265,0.063109659,0.075266139,0.034513349
75,0,35,0.028824299,0.028824299,0.01505955,0.01360981,0.01360981,0.050748931,0.039450597,0.020619223,0.062548343,0.075687693,0.034444721
75,5,35,0.028010981,0.028010981,0.014229523,0.013509411,0.013509411,0.050029813,0.039258989,0.020060282,0.062267826,0.07486718,0.033844096
80,0,35,0.029161845,0.028486753,0.015143241,0.014423128,0.012789298,0.051228813,0.040271109,0.021259241,0.061735025,0.075288735,0.033844096
80,5,35,0.028397374,0.027673434,0.014329923,0.014329923,0.012711909,0.050524167,0.040079502,0.0207003,0.061425993,0.074468222,0.033174843
85,0,35,0.029609651,0.028149206,0.015243641,0.015243641,0.012042157,0.051758133,0.041061826,0.021903062,0.060927128,0.074892324,0.033243471
85,5,35,0.028845179,0.027335888,0.014423128,0.015143241,0.011933802,0.051080351,0.04089282,0.021344121,0.060584161,0.074069264,0.032574218
90,0,35,0.030057456,0.027840174,0.015336846,0.016056959,0.011269837,0.052336461,0.041875144,0.022577296,0.060126947,0.074495914,0.032656614
90,5,35,0.029292985,0.026998342,0.014523528,0.015973268,0.01119102,0.05166241,0.041734829,0.022018355,0.059776263,0.073672853,0.031983777
95,0,35,0.030505261,0.027559657,0.015513047,0.016886985,0.010527055,0.052907254,0.042716977,0.023252321,0.059338643,0.074106469,0.032143285
95,5,35,0.02974079,0.026717824,0.014724743,0.016803294,0.010437037,0.052234417,0.042608309,0.022723002,0.058987959,0.073276443,0.031400503
100,0,35,0.030974755,0.02727914,0.015781094,0.017728994,0.009854218,0.053494112,0.043583806,0.023956967,0.058569931,0.073755786,0.031629957
100,5,35,0.030231973,0.026437307,0.01499232,0.017645303,0.009748529,0.052833669,0.043487277,0.023456503,0.058219247,0.072925759,0.030887175
105,0,35,0.031465939,0.026998623,0.016048672,0.018582986,0.009184965,0.054093363,0.044469425,0.024690469,0.057844201,0.073405102,0.031160463
105,5,35,0.030723157,0.02615679,0.01527996,0.018499294,0.009063505,0.05344097,0.044354106,0.024199285,0.057493517,0.072575075,0.030395992
110,0,35,0.031957122,0.026864513,0.016356374,0.019456466,0.008598108,0.054700664,0.045336254,0.025433251,0.057135792,0.073099784,0.030761505
110,5,35,0.03121434,0.025997684,0.015587662,0.019353285,0.00846288,0.054057561,0.045227586,0.024963757,0.056785109,0.072226304,0.029948186
115,0,35,0.032448306,0.026749194,0.016738057,0.020329946,0.008036979,0.055327439,0.046203083,0.026176033,0.056430993,0.072844263,0.030362546
115,5,35,0.031775469,0.025882365,0.016018938,0.020226765,0.007913246,0.054726407,0.046101066,0.025723336,0.056127453,0.071970783,0.029549228
120,0,35,0.033031579,0.026647176,0.017169333,0.021202262,0.007567485,0.055996285,0.047076563,0.026940504,0.055799403,0.072588742,0.030053514
120,5,35,0.032358742,0.025773696,0.016460925,0.021100245,0.007411043,0.055395659,0.04698826,0.026487807,0.055495863,0.071715262,0.029211682
125,0,35,0.033614853,0.026543996,0.01762203,0.022075742,0.007181091,0.056665537,0.047963757,0.027700084,0.055240436,0.072333221,0.029749974
125,5,35,0.032942016,0.025670516,0.016913622,0.021972562,0.007012085,0.056064912,0.047875454,0.027268807,0.054936895,0.071459741,0.028908141
130,0,35,0.034198126,0.026441979,0.01808832,0.022949222,0.00687206,0.057350561,0.048872848,0.028520596,0.054854042,0.072129064,0.029494453
130,5,35,0.033525289,0.025568499,0.017414086,0.022846042,0.006731744,0.056749936,0.048784545,0.02808932,0.054550502,0.071219973,0.028627624
135,0,35,0.034784983,0.026339962,0.018616849,0.023821539,0.006731744,0.058035584,0.049781939,0.029301596,0.054550502,0.072039046,0.029238932
135,5,35,0.03411573,0.025466482,0.017973027,0.023719522,0.006541957,0.057470465,0.049693636,0.028902638,0.054241066,0.071129955,0.028372103
140,0,35,0.035375425,0.026237945,0.01917579,0.024695019,0.006623076,0.058742061,0.05069103,0.030122109,0.054246962,0.071950743,0.029130264
140,5,35,0.034706172,0.025364465,0.018531968,0.024593002,0.006453654,0.058176942,0.050602727,0.029723151,0.053937526,0.071041653,0.028256784
145,0,35,0.035965866,0.026339962,0.019734731,0.025568499,0.006731744,0.059444622,0.051600121,0.030935427,0.053943421,0.071862441,0.029041961
145,5,35,0.035296613,0.025466482,0.019090909,0.025466482,0.006541957,0.058879503,0.051511818,0.030536469,0.053633985,0.07095335,0.028154767
150,0,35,0.036556308,0.026441979,0.02031679,0.026441979,0.00687206,0.060155071,0.052509212,0.03175594,0.053803106,0.071774138,0.028953658
150,5,35,0.035965866,0.025568499,0.019734731,0.026339962,0.006731744,0.059633486,0.052420909,0.031356981,0.05349367,0.070865047,0.028066464
5,10,35,0.024593002,0.034706172,0.018531968,0.006453654,0.025364465,0.045642677,0.033052429,0.013956894,0.074678016,0.0823498,0.044202625
0,10,35,0.024695019,0.035375425,0.01917579,0.006623076,0.026237945,0.045565288,0.032964126,0.013879505,0.075587107,0.083076439,0.045032651
10,10,35,0.024490985,0.034036919,0.017891951,0.006363636,0.024490985,0.045720066,0.033140732,0.014034283,0.073768925,0.081671373,0.043372599
15,10,35,0.024593002,0.033446478,0.01733301,0.006453654,0.023617505,0.045820466,0.033330519,0.014158015,0.072859834,0.080986349,0.042559281
20,10,35,0.024695019,0.032856036,0.016774069,0.006623076,0.022744025,0.045913671,0.03358604,0.014370498,0.071950743,0.080301326,0.041738768
25,10,35,0.024798199,0.032269179,0.016219452,0.006928393,0.021870545,0.046021265,0.033866381,0.014609532,0.071041653,0.079616302,0.04092545
30,10,35,0.024900217,0.031685906,0.015752516,0.007333654,0.020997065,0.046233748,0.034175817,0.014953235,0.070132562,0.078937875,0.040104937
35,10,35,0.025015536,0.031102632,0.01531053,0.007823228,0.020123585,0.046472782,0.034574775,0.01531053,0.069223471,0.078330654,0.039291619
40,10,35,0.025130855,0.030531839,0.014868543,0.008392319,0.019269594,0.046759952,0.034973734,0.015670893,0.06831438,0.077730028,0.038471107
45,10,35,0.025314957,0.029980375,0.014511248,0.008999541,0.018415602,0.047027999,0.035475937,0.016137829,0.067405289,0.077129403,0.037673605
50,10,35,0.025595475,0.029489191,0.014223139,0.009677968,0.017561611,0.047335701,0.035989265,0.016604765,0.066496198,0.076528778,0.036918194
55,10,35,0.025875992,0.028998008,0.013935969,0.010366477,0.016719602,0.047692996,0.036538898,0.017120501,0.065609004,0.076007194,0.036163841
60,10,35,0.026185024,0.028528513,0.01371021,0.011101002,0.015889576,0.048050291,0.037121285,0.017675118,0.064734648,0.075493865,0.035421059
65,10,35,0.02652257,0.028080708,0.01360981,0.011856413,0.01505955,0.048423838,0.03772191,0.018229734,0.063861168,0.074980537,0.034678277
70,10,35,0.026860116,0.027632903,0.013509411,0.01263452,0.014229523,0.048855115,0.038426189,0.018861324,0.062994339,0.074468637,0.033912724
75,10,35,0.027222676,0.027222676,0.013432022,0.013432022,0.013432022,0.049321404,0.039179254,0.019501341,0.062116247,0.074053862,0.033243471
80,10,35,0.027632903,0.026860116,0.013509411,0.014229523,0.01263452,0.049846385,0.039979102,0.020141359,0.061241891,0.073654904,0.032574218
85,10,35,0.028080708,0.02652257,0.01360981,0.01505955,0.011856413,0.050407514,0.040809128,0.02078518,0.060375062,0.073255946,0.031904965
90,10,35,0.028528513,0.026185024,0.01371021,0.015889576,0.011101002,0.050989573,0.041651137,0.021489827,0.05953323,0.072859535,0.031314524
95,10,35,0.028998008,0.025875992,0.013935969,0.016719602,0.010366477,0.051573975,0.042505129,0.022222538,0.058719912,0.072463125,0.030727666
100,10,35,0.029489191,0.025595475,0.014223139,0.017561611,0.009677968,0.052181276,0.043378608,0.022987009,0.057931607,0.07207368,0.030144393
105,10,35,0.029980375,0.025314957,0.014511248,0.018415602,0.008999541,0.052797867,0.044252088,0.023746588,0.057142833,0.071722996,0.02965321
110,10,35,0.030531839,0.025130855,0.014868543,0.019269594,0.008392319,0.053456529,0.045125568,0.024511059,0.056434425,0.071372313,0.029183715
115,10,35,0.031102632,0.025015536,0.01531053,0.020123585,0.007823228,0.054125781,0.046012763,0.025275531,0.055802835,0.071099342,0.02873591
120,10,35,0.031685906,0.024900217,0.015752516,0.020997065,0.007333654,0.054795034,0.046899957,0.026056531,0.055192322,0.070843821,0.028398364
125,10,35,0.032269179,0.024798199,0.016219452,0.021870545,0.006928393,0.055464287,0.047787152,0.026869849,0.054633355,0.0705883,0.028089332
130,10,35,0.032856036,0.024695019,0.016774069,0.022744025,0.006623076,0.056184816,0.048696243,0.027690362,0.054246962,0.070332778,0.027785791
135,10,35,0.033446478,0.024593002,0.01733301,0.023617505,0.006453654,0.056905346,0.049605334,0.02850368,0.053937526,0.070220864,0.027505274
140,10,35,0.034036919,0.024490985,0.017891951,0.024490985,0.006363636,0.057611822,0.050514424,0.029324192,0.05362809,0.070132562,0.027389955
145,10,35,0.034706172,0.024593002,0.018531968,0.025364465,0.006453654,0.058366175,0.051423515,0.03013751,0.053324549,0.070044259,0.027281287
150,10,35,0.035375425,0.024695019,0.01917579,0.026237945,0.006623076,0.059120158,0.052332606,0.030967537,0.053184234,0.069955956,0.02717927
5,15,35,0.023719522,0.03411573,0.017973027,0.006541957,0.025466482,0.044845175,0.032962411,0.013201483,0.074589714,0.081808758,0.043841871
0,15,35,0.023821539,0.034784983,0.018616849,0.006731744,0.026339962,0.044767786,0.032874109,0.013111096,0.075498804,0.082562741,0.044695862
10,15,35,0.023617505,0.033446478,0.01733301,0.006453654,0.024593002,0.044922564,0.033052429,0.013291501,0.073680623,0.081074233,0.042999862
15,15,35,0.023719522,0.032777225,0.016692992,0.006541957,0.023719522,0.044999953,0.033221851,0.013415233,0.072771532,0.080385724,0.042169836
20,15,35,0.023821539,0.032186783,0.016138376,0.006731744,0.022846042,0.045100353,0.033477372,0.013606027,0.071862441,0.079700701,0.04133981
25,15,35,0.023924719,0.031596342,0.01558376,0.007012085,0.021972562,0.045256794,0.033778535,0.013901124,0.07095335,0.079015677,0.040526492
30,15,35,0.024033388,0.031013069,0.015072126,0.007411043,0.021100245,0.045469277,0.034092125,0.014244826,0.070044259,0.078330654,0.039705979
35,15,35,0.024129917,0.030429795,0.01460519,0.007913246,0.020226765,0.045708311,0.03448157,0.01460519,0.069135168,0.077652226,0.038892661
40,15,35,0.024264026,0.029857788,0.014149424,0.00846288,0.019353285,0.045971648,0.034896345,0.014993111,0.068226077,0.077051601,0.038072148
45,15,35,0.024473125,0.029275729,0.013792129,0.009063505,0.018499294,0.046259288,0.035385919,0.015477387,0.067316986,0.076450976,0.03725883
50,15,35,0.024753642,0.028746409,0.013434834,0.009748529,0.017645303,0.046616583,0.035899247,0.015993123,0.066407895,0.075850351,0.036438318
55,15,35,0.025034159,0.028255226,0.013171497,0.010437037,0.016803294,0.046973878,0.036468338,0.01651328,0.065520701,0.07525321,0.035650513
60,15,35,0.025371706,0.027764042,0.012945739,0.01119102,0.015973268,0.047331173,0.037050725,0.017056057,0.064633506,0.074739882,0.034907731
65,15,35,0.025709252,0.027316237,0.012789298,0.011933802,0.015143241,0.04770472,0.03765135,0.017675118,0.063759151,0.074226554,0.034164949
70,15,35,0.026052219,0.026868432,0.012711909,0.012711909,0.014329923,0.048146706,0.038346455,0.018306708,0.062885671,0.073713226,0.033399396
75,15,35,0.026433902,0.026433902,0.01263452,0.013509411,0.013509411,0.048643622,0.039101865,0.018946725,0.062012191,0.07323335,0.032656614
80,15,35,0.026868432,0.026052219,0.012711909,0.014329923,0.012711909,0.049172151,0.039899367,0.019582417,0.06114075,0.072834391,0.031983777
85,15,35,0.027316237,0.025709252,0.012789298,0.015143241,0.011933802,0.049747071,0.040729393,0.020290826,0.060266394,0.072435433,0.031314524
90,15,35,0.027764042,0.025371706,0.012945739,0.015973268,0.01119102,0.050329131,0.041571402,0.021023537,0.059392914,0.072036475,0.030645271
95,15,35,0.028255226,0.025034159,0.013171497,0.016803294,0.010437037,0.050921581,0.042425394,0.021769841,0.058550905,0.071640064,0.03005483
100,15,35,0.028746409,0.024753642,0.013434834,0.017645303,0.009748529,0.051538173,0.043298874,0.022534312,0.057737587,0.071243654,0.029471556
105,15,35,0.029275729,0.024473125,0.013792129,0.018499294,0.009063505,0.052196834,0.044172354,0.023298783,0.056917075,0.07089297,0.028910428
110,15,35,0.029857788,0.024264026,0.014149424,0.019353285,0.00846288,0.052866087,0.045045834,0.024063254,0.056174293,0.070542286,0.028419244
115,15,35,0.030429795,0.024129917,0.01460519,0.020226765,0.007913246,0.05353534,0.045933028,0.024844254,0.055501456,0.070224986,0.027971439
120,15,35,0.031013069,0.024033388,0.015072126,0.021100245,0.007411043,0.054208177,0.046820222,0.025657573,0.054890943,0.069969465,0.027585046
125,15,35,0.031596342,0.023924719,0.01558376,0.021972562,0.007012085,0.054899168,0.047707417,0.026470891,0.054329815,0.069713944,0.027247499
130,15,35,0.032186783,0.023821539,0.016138376,0.022846042,0.006731744,0.055619697,0.048616508,0.027291403,0.053943421,0.069458423,0.026943959
135,15,35,0.032777225,0.023719522,0.016692992,0.023719522,0.006541957,0.056355712,0.049525599,0.028104721,0.053633985,0.069311773,0.026663442
140,15,35,0.033446478,0.023617505,0.01733301,0.024593002,0.006453654,0.057098494,0.05043469,0.02894673,0.053324549,0.069223471,0.026523126
145,15,35,0.03411573,0.023719522,0.017973027,0.025466482,0.006541957,0.057852847,0.05134378,0.02982021,0.053015113,0.069135168,0.026407807
150,15,35,0.034784983,0.023821539,0.018616849,0.026339962,0.006731744,0.05860683,0.052252871,0.030659835,0.052874798,0.069046865,0.02630579
5,20,35,0.022846042,0.033525289,0.017414086,0.006731744,0.025568499,0.044047673,0.032874109,0.01244713,0.074501411,0.08129543,0.043538331
0,20,35,0.022949222,0.034198126,0.01808832,0.00687206,0.026441979,0.043970284,0.032784091,0.012368683,0.075410502,0.082049413,0.044392322
10,20,35,0.022744025,0.032856036,0.016774069,0.006623076,0.024695019,0.044125062,0.032964126,0.012548718,0.07359232,0.080541078,0.042675056
15,20,35,0.022846042,0.032186783,0.016138376,0.006731744,0.023821539,0.044202451,0.033119834,0.012672451,0.072683229,0.079798665,0.041821064
20,20,35,0.022949222,0.031517531,0.015510888,0.00687206,0.022949222,0.04427984,0.033374191,0.012901381,0.071774138,0.079100075,0.040967073
25,20,35,0.023051239,0.030927089,0.014956272,0.007181091,0.022075742,0.044492323,0.033683627,0.013192715,0.070865047,0.078415052,0.040137047
30,20,35,0.02315442,0.030340232,0.014431079,0.007567485,0.021202262,0.044704805,0.034008434,0.013539487,0.069955956,0.077730028,0.039307021
35,20,35,0.023263088,0.029756958,0.013924799,0.008036979,0.020329946,0.04494384,0.03438117,0.013924799,0.069046865,0.077051601,0.038493702
40,20,35,0.023422194,0.029184951,0.013457863,0.008598108,0.019456466,0.045182874,0.034818956,0.014350009,0.068137775,0.076366578,0.03767319
45,20,35,0.023631292,0.028602892,0.013083721,0.009184965,0.018582986,0.045540169,0.035295532,0.014865745,0.067228684,0.075765952,0.036859872
50,20,35,0.023911809,0.028041763,0.012726426,0.009854218,0.017728994,0.045897464,0.0358208,0.015385902,0.066319593,0.075165327,0.036039359
55,20,35,0.024220841,0.027512444,0.012407026,0.010527055,0.016886985,0.046254759,0.036397777,0.015906058,0.065432398,0.074564702,0.035226041
60,20,35,0.024558387,0.02702126,0.012181268,0.011269837,0.016056959,0.046612054,0.036980164,0.01651328,0.064545204,0.07398553,0.034405528
65,20,35,0.024901355,0.026551766,0.012042157,0.012042157,0.015243641,0.046985601,0.037587386,0.017120501,0.063658009,0.073472202,0.033658388
70,20,35,0.025283038,0.026103961,0.011933802,0.012789298,0.014423128,0.047452537,0.038275894,0.017752091,0.062783654,0.072958874,0.032886067
75,20,35,0.025669431,0.025669431,0.011856413,0.01360981,0.01360981,0.047969388,0.039031305,0.018435091,0.061910174,0.072445546,0.032143285
80,20,35,0.026103961,0.025283038,0.011933802,0.014423128,0.012789298,0.048511709,0.039828807,0.019140431,0.061036694,0.072021073,0.031400503
85,20,35,0.026551766,0.024901355,0.012042157,0.015243641,0.012042157,0.049093768,0.040658833,0.019848839,0.060163214,0.071622115,0.030727666
90,20,35,0.02702126,0.024558387,0.012181268,0.016056959,0.011269837,0.049676737,0.041500842,0.02057084,0.059309223,0.071223157,0.03005483
95,20,35,0.027512444,0.024220841,0.012407026,0.016886985,0.010527055,0.050278479,0.042354833,0.021335311,0.058467214,0.070826746,0.029385577
100,20,35,0.028041763,0.023911809,0.012726426,0.017728994,0.009854218,0.05093714,0.043228313,0.022103036,0.057637188,0.070430336,0.028798719
105,20,35,0.028602892,0.023631292,0.013083721,0.018582986,0.009184965,0.051606393,0.044101793,0.022867507,0.056839686,0.070052874,0.028227926
110,20,35,0.029184951,0.023422194,0.013457863,0.019456466,0.008598108,0.05227923,0.044975273,0.023631978,0.056084275,0.06970219,0.027676462
115,20,35,0.029756958,0.023263088,0.013924799,0.020329946,0.008036979,0.052952067,0.045862468,0.024445296,0.055395766,0.069351506,0.027206968
120,20,35,0.030340232,0.02315442,0.014431079,0.021202262,0.007567485,0.053643058,0.046749662,0.025258614,0.054785254,0.069095985,0.026796741
125,20,35,0.030927089,0.023051239,0.014956272,0.022075742,0.007181091,0.054334048,0.047636856,0.026071932,0.054206082,0.068840464,0.026434181
130,20,35,0.031517531,0.022949222,0.015510888,0.022949222,0.00687206,0.055099602,0.048545947,0.026981023,0.053803106,0.068584943,0.026125149
135,20,35,0.032186783,0.022846042,0.016138376,0.023821539,0.006731744,0.055842384,0.049455038,0.027797019,0.05349367,0.068402682,0.025821609
140,20,35,0.032856036,0.022744025,0.016774069,0.024695019,0.006623076,0.056585166,0.050364129,0.028639028,0.053184234,0.06831438,0.025637507
145,20,35,0.033525289,0.022846042,0.017414086,0.025568499,0.006731744,0.057339519,0.05127322,0.029512508,0.052874798,0.068226077,0.025540978
150,20,35,0.034198126,0.022949222,0.01808832,0.026441979,0.00687206,0.05809493,0.052182311,0.030391476,0.052727273,0.068137775,0.02543231
5,25,35,0.021972562,0.032942016,0.016913622,0.007012085,0.025670516,0.043279264,0.032962411,0.011712604,0.074589714,0.080782102,0.043244995
0,25,35,0.022075742,0.033614853,0.01762203,0.007181091,0.026543996,0.043201875,0.032874109,0.011642044,0.075498804,0.081536085,0.044118475
10,25,35,0.021870545,0.032269179,0.016219452,0.006928393,0.024798199,0.043356653,0.033052429,0.011783165,0.073680623,0.08002775,0.042371515
15,25,35,0.021972562,0.031596342,0.01558376,0.007012085,0.023924719,0.04344704,0.033221851,0.01198995,0.072771532,0.079284967,0.041517524
20,25,35,0.022075742,0.030927089,0.014956272,0.007181091,0.023051239,0.043537058,0.033477372,0.012196734,0.071862441,0.078530984,0.040663533
25,25,35,0.022178923,0.030257836,0.014349051,0.007449139,0.022178923,0.043727852,0.033778535,0.012518481,0.07095335,0.077814427,0.039800258
